cluster_kmeans,feature,count_non_null,mean,min,max,global_weighted_mean,difference_vs_global,ratio_vs_global
4,inegi_uso_suelo_vegetacion_area_total_km2,1514204,358.590264204321,3.0261044048592485,9903.10375667146,1261.6599455087592,-903.0696813044382,0.28422101017062956
4,inegi_uso_suelo_vegetacion_dominante_area_km2,1514204,133.96432364547456,1.5440425709515333,4235.803067581611,465.54687844225043,-331.58255479677587,0.2877568937713163
4,inegi_uso_suelo_vegetacion_dominante_prop_area,1514204,0.4031090596248967,0.1163702985385968,0.98590410739748,0.3915012118726224,0.011607847752274303,1.0296495831947794
4,inegi_uso_suelo_vegetacion_n_clases,1514204,11.955700817062958,2.0,40.0,15.86273590957181,-3.9070350925088526,0.7536972742418734
4,municipio_area_km2,1514204,358.59145070685315,3.02610444661322,9925.59738307206,1261.7127871161167,-903.1213364092636,0.28421004714272713
4,smn_amplitud_termica_c,1411265,13.991972810681672,0.0999999999999978,41.0,15.13459847457258,-1.1426256638909091,0.9245024130761964
4,smn_evap_mm_mean,962578,4.878753998319558,0.01,24.96,4.6980447030264925,0.18070929529306579,1.0384647883781635
4,smn_precip_mm_mean,1449305,2.8259241503467205,0.0,190.0,2.676040863138576,0.14988328720814437,1.0560093417379115
4,smn_temp_media_c,1411265,18.678901380465312,-13.5,38.25,20.92318031439924,-2.244278933933927,0.8927371986375597
4,smn_tmax_c_mean,1411265,25.674887785806146,-9.0,50.0,28.490479551685524,-2.815591765879379,0.9011742936523227
4,smn_tmin_c_mean,1411265,11.682914975124477,-22.0,35.0,13.355881077112953,-1.6729661019884752,0.8747393681982298
5,conafor_disponible,1410173,0.8433256061490327,0.0,1.0,0.842441081273179,0.000884524875853776,1.0010499545849747
5,conafor_event_count,1189235,0.011617552460195,0.0,10.0,0.01392328899258405,-0.0023057365323890504,0.8343971360777506
5,conafor_event_count_log1p,1189235,0.0075071472427554065,0.0,2.3978952727983707,0.008727867263028223,-0.0012207200202728162,0.860135359133627
5,firms_count,1410173,0.6636980001744467,0.0,171.0,0.7438360778399495,-0.08013807766550285,0.8922637929875377
5,firms_count_log1p,1410173,0.20646688783220676,0.0,5.147494476813453,0.17240346954555935,0.03406341828664741,1.197579656467678
5,firms_day_count,1410173,0.48342295590682843,0.0,138.0,0.5313821556879678,-0.04795919978113933,0.9097463110724
5,firms_frp_sum,1410173,8.388712902601313,0.0,7310.4,10.600440754222102,-2.2117278516207897,0.7913551046695988
5,firms_frp_sum_log1p,1410173,0.4553389099692395,0.0,8.897190052874356,0.37717385933299435,0.07816505063624513,1.2072387804777207
5,firms_night_count,1410173,0.18027504426761823,0.0,119.0,0.21245392215198175,-0.03217887788436352,0.8485371436854721
5,has_conafor,1410173,0.008347911922863365,0.0,1.0,0.009467805954355755,-0.00111989403149239,0.8817155699122485
5,has_firms,1410173,0.15761470401149363,0.0,1.0,0.12706301946142182,0.030551684550071817,1.2404451324985848
5,has_smn,1410173,0.961274255002755,0.0,1.0,0.9571905559339374,0.004083699068817559,1.0042663386548283
5,inegi_edafologia_area_total_km2,1410173,1456.5225629303736,11.16604132099301,11987.5951119173,1261.7126932802225,194.8098696501511,1.1544011332276296
5,inegi_edafologia_dominante_area_km2,1410173,408.05887362919634,6.543097507726586,3575.451561925437,415.37643351227257,-7.317559883076228,0.9823833051355331
5,inegi_edafologia_dominante_prop_area,1410173,0.3121699163548919,0.1195203866060718,0.93253067304822,0.4196340979664307,-0.10746418161153881,0.7439097963384863
5,inegi_edafologia_n_clases,1410173,14.255956538665822,2.0,32.0,10.545516177239092,3.7104403614267305,1.3518500468886632
5,inegi_fisiografia_area_total_km2,1410173,1455.5457903685224,11.166041265643864,11987.600221043203,1261.5862102264923,193.95958014203006,1.1537426285812118
5,inegi_fisiografia_dominante_area_km2,1410173,1088.8604770126897,8.791722225150833,10664.266558979138,1144.8725655343985,-56.01208852170885,0.9510757002937146
5,inegi_fisiografia_dominante_prop_area,1410173,0.7504851076238961,0.3276075890747186,1.0000000000000062,0.9303654993060572,-0.17988039168216108,0.806656210041827
5,inegi_fisiografia_n_clases,1410173,2.303643595502112,1.0,5.0,1.5616220083858836,0.7420215871162286,1.4751608155696996
5,inegi_hidrografia_longitud_km_por_km2,1410012,0.3595334073208704,0.038306059225755,0.7803105270879818,0.38939396635354107,-0.029860559032670653,0.9233153011786539
5,inegi_hidrografia_longitud_total_km,1410012,497.41203938492754,5.106938347720234,3734.653836830734,425.5942270541944,71.81781233073315,1.1687471487285659
5,inegi_hidrografia_n_segmentos_intersectados,1410012,108.0719022249456,2.0,632.0,91.29765935408066,16.77424287086494,1.18373135729372
5,inegi_hidrografia_tipo_dominante_longitud_km,1410012,479.64278936103307,5.106938347720234,3720.0788529479,413.0553851451067,66.58740421592637,1.1612069630626753
5,inegi_uso_suelo_vegetacion_area_total_km2,1410173,1456.476911289518,11.166041169819778,11987.59881999354,1261.6599455087592,194.8169657807589,1.1544132129059543
5,inegi_uso_suelo_vegetacion_dominante_area_km2,1410173,491.17812366202395,4.392242138508553,6489.67720376017,465.54687844225043,25.63124521977352,1.0550562068110891
5,inegi_uso_suelo_vegetacion_dominante_prop_area,1410173,0.33276841576010013,0.1011983614898159,0.7988866745835479,0.3915012118726224,-0.058732796112522245,0.8499805509372692
5,inegi_uso_suelo_vegetacion_n_clases,1410173,20.092287258371844,4.0,45.0,15.86273590957181,4.229551348800033,1.2666344174744697
5,municipio_area_km2,1410173,1456.5232913695818,11.166041301335664,11987.599910640038,1261.7127871161167,194.81050425346507,1.1544016247142437
5,smn_amplitud_termica_c,1326357,16.027671460571216,0.0999999999999978,54.0,15.13459847457258,0.8930729859986357,1.0590087003298485
5,smn_evap_mm_mean,999084,5.49316271494327,0.01,35.5,4.6980447030264925,0.7951180119167773,1.1692444542736173
5,smn_precip_mm_mean,1349489,1.8065424309576263,0.0,209.0,2.676040863138576,-0.8694984321809498,0.6750802858962458
5,smn_temp_media_c,1326357,23.005428375160328,-3.5,49.5,20.92318031439924,2.0822480607610885,1.0995187170149316
5,smn_tmax_c_mean,1326357,31.019264105445927,-0.3500000000000001,55.0,28.490479551685524,2.528784553760403,1.0887589325821228
5,smn_tmin_c_mean,1326357,14.991592644874729,-24.0,44.0,13.355881077112953,1.635711567761776,1.1224712587898662
6,conafor_disponible,691830,0.846479626497839,0.0,1.0,0.842441081273179,0.004038545224660073,1.0047938607392657
6,conafor_event_count,585620,0.019514360848331684,0.0,14.0,0.01392328899258405,0.005591071855747634,1.401562580416567
6,conafor_event_count_log1p,585620,0.011433722870370045,0.0,2.70805020110221,0.008727867263028223,0.0027058556073418227,1.3100248349105847
6,firms_count,691830,0.46578350172730293,0.0,145.0,0.7438360778399495,-0.2780525761126466,0.6261910595677306
6,firms_count_log1p,691830,0.1349635053075315,0.0,4.983606621708336,0.17240346954555935,-0.03743996423802784,0.7828352043220688
6,firms_day_count,691830,0.34656346212219763,0.0,139.0,0.5313821556879678,-0.18481869356577013,0.6521925104419628
6,firms_frp_sum,691830,6.09275226573002,0.0,15807.9,10.600440754222102,-4.507688488492082,0.5747640505705678
6,firms_frp_sum_log1p,691830,0.29779376129605656,0.0,9.668328351565396,0.37717385933299435,-0.0793800980369378,0.7895397677418156
6,firms_night_count,691830,0.1192200396051053,0.0,116.0,0.21245392215198175,-0.09323388254687645,0.5611571600914934
6,has_conafor,691830,0.01184684098694766,0.0,1.0,0.009467805954355755,0.0023790350325919047,1.251276277108046
6,has_firms,691830,0.10289232904037118,0.0,1.0,0.12706301946142182,-0.024170690421050633,0.8097739962146169
6,has_smn,691830,0.966056690227368,0.0,1.0,0.9571905559339374,0.008866134293430528,1.009262663780442
6,inegi_edafologia_area_total_km2,691830,976.8827918588034,11.020156674192194,9925.17994009239,1261.7126932802225,-284.8299014214191,0.7742513783538839
6,inegi_edafologia_dominante_area_km2,691830,301.7647537235195,4.212608703436045,2767.963130073855,415.37643351227257,-113.61167978875307,0.7264850130564849
6,inegi_edafologia_dominante_prop_area,691830,0.36250277026929695,0.1300168942241432,1.0000007569107612,0.4196340979664307,-0.05713132769713375,0.8638544199005866
6,inegi_edafologia_n_clases,691830,11.08453377274764,1.0,29.0,10.545516177239092,0.5390175955085486,1.0511134387780787
6,inegi_fisiografia_area_total_km2,691830,976.8496049211617,11.0200677818729,9925.59736654154,1261.5862102264923,-284.7366053053306,0.7743026968769642
6,inegi_fisiografia_dominante_area_km2,691830,918.9205611998262,11.0200677818729,8451.185110311935,1144.8725655343985,-225.95200433457228,0.8026400394797621
6,inegi_fisiografia_dominante_prop_area,691830,0.9657654515968986,0.3276075890747186,1.0000000000000056,0.9303654993060572,0.035399952290841474,1.0380495109902996
6,inegi_fisiografia_n_clases,691830,1.4677073847621525,1.0,4.0,1.5616220083858836,-0.09391462362373115,0.9398608478111788
6,inegi_hidrografia_longitud_km_por_km2,680693,0.3582481429803231,0.0006855845900188,0.8754455512950018,0.38939396635354107,-0.031145823373217973,0.9200146225559647
6,inegi_hidrografia_longitud_total_km,680693,315.1587210209411,1.3750173021860008,2664.043813853601,425.5942270541944,-110.43550603325332,0.740514558203369
6,inegi_hidrografia_n_segmentos_intersectados,680693,69.48821715516392,1.0,594.0,91.29765935408066,-21.80944219891674,0.7611171813908947
6,inegi_hidrografia_tipo_dominante_longitud_km,680693,308.87949394927534,0.7576560285186754,2551.285360638463,413.0553851451067,-104.17589119583135,0.7477919549233469
6,inegi_uso_suelo_vegetacion_area_total_km2,691830,976.8750363446744,11.020164281236532,9903.10375667146,1261.6599455087592,-284.78490916408475,0.7742776013633005
6,inegi_uso_suelo_vegetacion_dominante_area_km2,691830,352.95171223810183,3.725557188529173,3368.883607566443,465.54687844225043,-112.5951662041486,0.7581442999233521
6,inegi_uso_suelo_vegetacion_dominante_prop_area,691830,0.3896606661925748,0.1289470527190394,0.9175410228485882,0.3915012118726224,-0.0018405456800476006,0.9952987484476895
6,inegi_uso_suelo_vegetacion_n_clases,691830,17.21420724744518,3.0,36.0,15.86273590957181,1.3514713378733703,1.0851978716393982
