cluster_kmeans,feature,cluster_mean,cluster_median,global_mean,global_median,z_mean_vs_global,abs_z_mean_vs_global
7,inegi_uso_suelo_vegetacion_area_total_km2,2725.1593768146736,1477.067961825877,61043.36900379315,58301.4547165185,-1.1020409180081383,1.1020409180081383
7,entidad_area_km2_sum,2725.1556158626404,1477.0605403469067,61046.270539754805,58301.45466486493,-1.1020248980812906,1.1020248980812906
7,inegi_edafologia_area_total_km2,2725.1587975237285,1477.066868542816,61046.269845357296,58301.4546765406,-1.1020247533446026,1.1020247533446026
7,inegi_fisiografia_area_total_km2,2725.1556158474473,1477.0605403165243,61041.4312977745,58301.454716107786,-1.1018281353550095,1.1018281353550095
7,smn_tmin_c_mean,7.705995940999135,8.116666666666667,13.674522116464901,13.75304923397293,-1.0492040224787234,1.0492040224787234
7,infys_ind_composicion_derivado_punto_totalespecies_mean_20152020,21.828476202342067,19.214285714285715,17.150702342708257,16.760830860534124,1.0149689148679883,1.0149689148679883
7,infys_sup_c2015_2020_estatal_superficieforestaltotalha_mean_20152020,59441.76552254205,44715.1772682,4334619.903323203,3585555.07437776,-0.8960485078389208,0.8960485078389208
7,infys_ind_dist_at_dn_alturatotal_mean_20152020,8.69087872072413,8.383050847457627,7.346498519907701,7.690331774176004,0.8549398971663348,0.8549398971663348
7,firms_frp_sum_log1p,0.7178294983271815,0.0,2.9158004389018997,2.9856819377004897,-0.8316841047757652,0.8316841047757652
7,has_firms,0.2716718690104594,0.0,0.6495998576054438,1.0,-0.7921423187582651,0.7921423187582651
7,firms_count_log1p,0.3538817069576396,0.0,1.612276765245185,1.0986122886681098,-0.7596763536766725,0.7596763536766725
7,firms_day_count_log1p,0.2578890100599001,0.0,1.369652659285157,0.6931471805599453,-0.7189578166667112,0.7189578166667112
7,firms_night_count_log1p,0.14703726066510905,0.0,0.859671831632491,0.0,-0.5617073999063978,0.5617073999063978
7,infys_ind_estructura_maxat_mean_20152020,17.12851510244314,16.1,15.954298303571516,15.93222222222222,0.428327876139913,0.428327876139913
7,smn_evap_mm_mean,4.27331133138151,4.148920454545454,4.810105865946607,4.537037037037037,-0.3262404775277572,0.3262404775277572
7,firms_frp_mean,8.6268081685474,4.954000000000001,13.522993196574133,8.722057856673242,-0.2724852606234485,0.2724852606234485
7,firms_count,1.1445703959257434,0.0,28.399882250655494,2.0,-0.24620363703137232,0.24620363703137232
7,firms_day_count,0.8061990033404524,0.0,20.288328438520466,1.0,-0.24100658247384263,0.24100658247384263
7,conafor_event_count_log1p,0.28397470178194556,0.0,0.17399636247393407,0.0,0.2309593275719497,0.2309593275719497
7,firms_frp_sum,14.727650731066207,0.0,404.7279746085861,18.8,-0.21756841094315438,0.21756841094315438
