tipo_fila,archivo,ruta,tamano_mb,ciclo_detectado,producto_detectado,hoja,clasificacion_hoja,nivel_agregacion_observado,n_filas,n_columnas,columnas,columnas_top_no_nulas,columnas_totalmente_vacias,columnas_candidatas_estado,columnas_candidatas_municipio,columnas_candidatas_coordenadas,columnas_candidatas_anio,columnas_candidatas_muestreo,columnas_candidatas_agregacion,utilidad_metodologica_preliminar,decision_preliminar_du,observaciones
hoja,INFyS_Secciones_2015-2020.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\INFyS_Secciones_2015-2020.xlsx,63.5916,2015-2020,secciones,estatus_conglomerado_universal,detalle_muestreo,sitio_conglomerado,26220.0,55,"[""UPMID"", ""IDConglomerado"", ""X_C3"", ""Y_C3"", ""Tipo_cgl_estandar_C3"", ""Tipo_cgl_C3"", ""Muestreado_C3"", ""Anio_C3"", ""Cve_Estado_C3"", ""Estado_C3"", ""Cve_Municipio_C3"", ""Municipio_C3"", ""CLAVE_UMAF_C3"", ""UMAFOR_C3"", ""CVE_S7_C3"", ""DESCRIP_S7_C3"", ""FORM_S7_C3"", ""FAO_S7_C3"", ""ECO_S7_C3"", ""CVEECON1_C3"", ""DESECON1_C3"", ""CVEECON2_C3"", ""DESECON2_C3"", ""CVEECON3_C3"", ""DESECON3_C3"", ""CVEECON4_C3"", ""DESECON4_C3"", ""TIP_PROP_C3"", ""TIP_NUC_C3"", ""NUC_AGR_C3"", ""CUENCA_19_C3"", ""SUBCUEN_20_C3"", ""ANP_CAT_DECRET_C3"", ""ANP_CAT_MANEJO_C3"", ""Tenencia_C3"", ""Altitud_C3"", ""Fisiografia_C3"", ""Exposicion_C3"", ""Con_sitio_1_C3"", ""Con_sitio_2_C3"", ""Con_sitio_3_C3"", ""Con_sitio_4_C3"", ""Sitios_x_cgl_C3"", ""con_arbolado_C3"", ""con_submuestra_C3"", ""con_indicadores_condicion_copa_arbolado_C3"", ""con_Veg_mayor_individual_C3"", ""con_Veg_mayor_gregarios_C3"", ""con_cobertura_1m2_C3"", ""con_Veg_menor_zona_arida_C3"", ""con_Suelo_C3"", ""con_diversidad_de_epifitas_C3"", ""con_parametros_físico_quimicos_C3"", ""con_repoblado_C3"", ""con_sotobosque_C3""]","[""UPMID"", ""IDConglomerado"", ""Muestreado_C3"", ""Cve_Estado_C3"", ""Estado_C3"", ""Cve_Municipio_C3"", ""Municipio_C3"", ""con_Suelo_C3"", ""Tipo_cgl_estandar_C3"", ""Tipo_cgl_C3""]",[],"[""Cve_Estado_C3"", ""Estado_C3""]","[""Cve_Municipio_C3"", ""Municipio_C3""]","[""Sitios_x_cgl_C3"", ""X_C3"", ""Y_C3""]","[""Anio_C3""]","[""Con_sitio_1_C3"", ""Con_sitio_2_C3"", ""Con_sitio_3_C3"", ""Con_sitio_4_C3"", ""IDConglomerado"", ""Muestreado_C3"", ""Sitios_x_cgl_C3"", ""UPMID""]","[""con_indicadores_condicion_copa_arbolado_C3""]",candidato_ml_posterior_o_contexto_geoespacial,conservar_para_du,
hoja,INFyS_Secciones_2015-2020.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\INFyS_Secciones_2015-2020.xlsx,63.5916,2015-2020,secciones,estatus_sitios_universal,detalle_muestreo,sitio_conglomerado,43828.0,28,"[""UPMID"", ""IDConglomerado"", ""Estado_C3"", ""TipoUPM_C3"", ""Anio_C3"", ""X_C3"", ""Y_C3"", ""CVE_S7_C3"", ""DESCRIP_S7_C3"", ""Formacion_S7_C3"", ""Sitio_C3"", ""CveSitio_C3"", ""SitioID_C3"", ""SitioAccesible_C3"", ""TipoInaccesibilidad_C3"", ""ClaveVegetacion_C3"", ""FaseSucesional_C3"", ""conArbolado_C3"", ""conVegMayorIndividual_C3"", ""conVegMayorGregarios_C3"", ""conCobertura_1m2_C3"", ""conVegMenorZonaArida_C3"", ""conRegeneracionOtrasFormasVida_C3"", ""ConFotografiaHemisferica_C3"", ""ConParametrosFisicoQuimicos_C3"", ""ConSotobosque_C3"", ""ConSubmuestra_C3"", ""ConArboladoManglar_C3""]","[""UPMID"", ""IDConglomerado"", ""Estado_C3"", ""TipoUPM_C3"", ""Anio_C3"", ""CVE_S7_C3"", ""DESCRIP_S7_C3"", ""Formacion_S7_C3"", ""Sitio_C3"", ""CveSitio_C3""]","[""ClaveVegetacion_C3""]","[""Estado_C3""]",[],"[""X_C3"", ""Y_C3""]","[""Anio_C3""]","[""CveSitio_C3"", ""IDConglomerado"", ""SitioAccesible_C3"", ""SitioID_C3"", ""Sitio_C3"", ""UPMID""]","[""Formacion_S7_C3""]",candidato_ml_posterior_o_contexto_geoespacial,conservar_para_du,cols_vacias=1
hoja,INFyS_Secciones_2015-2020.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\INFyS_Secciones_2015-2020.xlsx,63.5916,2015-2020,secciones,Cobertura_metro_cuadrado,detalle_muestreo,desconocido,42349.0,16,"[""UPMID"", ""IDConglomerado"", ""Anio_C3"", ""Estado_C3"", ""TipoUPM_C3"", ""Sitio_C3"", ""gramineas_C3"", ""helechos_C3"", ""musgos_C3"", ""liquenes_C3"", ""hierbas_C3"", ""roca_C3"", ""suelo_desnudo_C3"", ""hojarasca_C3"", ""grava_piedra_C3"", ""otros_C3""]","[""UPMID"", ""IDConglomerado"", ""Anio_C3"", ""Estado_C3"", ""TipoUPM_C3"", ""Sitio_C3"", ""gramineas_C3"", ""helechos_C3"", ""musgos_C3"", ""liquenes_C3""]",[],"[""Estado_C3""]",[],[],"[""Anio_C3""]","[""IDConglomerado"", ""Sitio_C3"", ""UPMID""]",[],revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,INFyS_Secciones_2015-2020.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\INFyS_Secciones_2015-2020.xlsx,63.5916,2015-2020,secciones,Suelos,detalle_muestreo,estado_ecosistema_formacion,10854.0,22,"[""UPMID"", ""IDConglomerado"", ""Estado_C3"", ""Sitio_C3"", ""Anio_C3"", ""UsoSuelo_C3"", ""ProfundidadSuelo_cm_C3"", ""RangoCategoria_C3"", ""Categoria_C3"", ""PorcentajePendienteDom_C3"", ""Sitios_EvidenciaErosion_C3"", ""Transectos_EvidenciaErosion_C3"", ""con_Canalillos_Canales_C3"", ""con_Carcavas_C3"", ""con_Pedestal_C3"", ""con_Monticulos_Dunas_C3"", ""con_ErosionLaminar_C3"", ""con_Costras_C3"", ""con_Pavimento_Erosion_C3"", ""con_EH_deformacion_del_terreno_C3"", ""con_EE_deformacion_del_terreno_C3"", ""con_EH_superficial_C3""]","[""UPMID"", ""IDConglomerado"", ""Estado_C3"", ""Sitio_C3"", ""Anio_C3"", ""UsoSuelo_C3"", ""ProfundidadSuelo_cm_C3"", ""RangoCategoria_C3"", ""Categoria_C3"", ""PorcentajePendienteDom_C3""]",[],"[""Estado_C3""]",[],[],"[""Anio_C3""]","[""IDConglomerado"", ""Sitio_C3"", ""Sitios_EvidenciaErosion_C3"", ""UPMID""]","[""PorcentajePendienteDom_C3"", ""con_EE_deformacion_del_terreno_C3"", ""con_EH_deformacion_del_terreno_C3""]",contexto_visualizacion_apoyo_descriptivo,conservar_para_du,
hoja,INFyS_Secciones_2015-2020.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\INFyS_Secciones_2015-2020.xlsx,63.5916,2015-2020,secciones,Vegetacion_mayor_gregarios,detalle_muestreo,sitio_conglomerado,19588.0,25,"[""UPMID"", ""IDConglomerado"", ""Anio_C3"", ""Estado_C3"", ""TipoUPM_C3"", ""Sitio_C3"", ""secuencia_C3"", ""numero_individuo_C3"", ""tipo_forma_vida_zona_arida_C3"", ""condicion_individuo_C3"", ""Familia_APG_C3"", ""Genero_APG_C3"", ""Especie_APG_C3"", ""Infra_APG_C3"", ""NombreCientifico_APG_C3"", ""nombre_comun_C3"", ""clave_colecta_C3"", ""tipo_forma_crecimiento_C3"", ""densidad_colonia_C3"", ""altura_total_maxima_m_C3"", ""altura_total_media_m_C3"", ""altura_total_minima_m_C3"", ""diametro_cobertura_mayor_m_C3"", ""diametro_cobertura_menor_m_C3"", ""vigor_C3""]","[""UPMID"", ""IDConglomerado"", ""Anio_C3"", ""Estado_C3"", ""TipoUPM_C3"", ""Sitio_C3"", ""secuencia_C3"", ""numero_individuo_C3"", ""tipo_forma_vida_zona_arida_C3"", ""condicion_individuo_C3""]","[""Infra_APG_C3""]","[""Estado_C3""]",[],"[""densidad_colonia_C3""]","[""Anio_C3""]","[""IDConglomerado"", ""Sitio_C3"", ""UPMID""]","[""altura_total_maxima_m_C3"", ""altura_total_media_m_C3"", ""altura_total_minima_m_C3""]",candidato_ml_posterior_o_contexto_geoespacial,conservar_para_du,cols_vacias=1
hoja,INFyS_Secciones_2015-2020.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\INFyS_Secciones_2015-2020.xlsx,63.5916,2015-2020,secciones,Vegetacion_mayor_individual,detalle_muestreo,desconocido,291605.0,24,"[""UPMID"", ""IDConglomerado"", ""Anio_C3"", ""Estado_C3"", ""TipoUPM_C3"", ""Sitio_C3"", ""secuencia_C3"", ""numero_individuo_C3"", ""tipo_forma_vida_zona_arida_C3"", ""condicion_individuo_C3"", ""Familia_APG_C3"", ""Genero_APG_C3"", ""Especie_APG_C3"", ""Infra_APG_C3"", ""NombreCientifico_APG_C3"", ""nombre_comun_C3"", ""clave_colecta_C3"", ""tipo_forma_geometrica_C3"", ""densidad_follaje_C3"", ""diametro_basal_cm_C3"", ""altura_total_m_C3"", ""diametro_cobertura_mayor_m_C3"", ""diametro_cobertura_menor_m_C3"", ""vigor_C3""]","[""UPMID"", ""IDConglomerado"", ""Anio_C3"", ""Estado_C3"", ""TipoUPM_C3"", ""Sitio_C3"", ""secuencia_C3"", ""numero_individuo_C3"", ""tipo_forma_vida_zona_arida_C3"", ""condicion_individuo_C3""]",[],"[""Estado_C3""]",[],[],"[""Anio_C3""]","[""IDConglomerado"", ""Sitio_C3"", ""UPMID""]","[""altura_total_m_C3""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,INFyS_Secciones_2015-2020.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\INFyS_Secciones_2015-2020.xlsx,63.5916,2015-2020,secciones,Vegetacion_menor,detalle_muestreo,desconocido,8274.0,25,"[""UPMID"", ""IDConglomerado"", ""Anio_C3"", ""Estado_C3"", ""TipoUPM_C3"", ""Sitio_C3"", ""familia_especie_C3"", ""genero_C3"", ""especie_C3"", ""infraespecie_C3"", ""nombre_comun_C3"", ""Familia_APG_C3"", ""Genero_APG_C3"", ""Especie_APG_C3"", ""Infra_APG_C3"", ""NombreCientifico_APG_C3"", ""tipo_forma_vida_zona_arida_C3"", ""condicion_individuo_C3"", ""altura_C3"", ""numero_individuos_C3"", ""agente_danio_1_C3"", ""agente_danio_2_C3"", ""cobertura_por_especie_C3"", ""vigor_C3"", ""numero_colecta_C3""]","[""UPMID"", ""IDConglomerado"", ""Anio_C3"", ""Estado_C3"", ""TipoUPM_C3"", ""Sitio_C3"", ""familia_especie_C3"", ""genero_C3"", ""especie_C3"", ""infraespecie_C3""]","[""Infra_APG_C3""]","[""Estado_C3""]",[],[],"[""Anio_C3"", ""agente_danio_1_C3"", ""agente_danio_2_C3""]","[""IDConglomerado"", ""Sitio_C3"", ""UPMID""]",[],revisar_utilidad,conservar_para_du,cols_vacias=1; nivel_agregacion_desconocido
hoja,INFyS_Secciones_2015-2020.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\INFyS_Secciones_2015-2020.xlsx,63.5916,2015-2020,secciones,Epifitas,detalle_muestreo,desconocido,90351.0,9,"[""UPMID"", ""IDConglomerado"", ""Anio_C3"", ""Estado_C3"", ""TipoUPM_C3"", ""Diversidad_epifitas_id_C3"", ""Tipo_epifita_C3"", ""Presencia_epifita_tronco_C3"", ""Presencia_epifita_rama_C3""]","[""UPMID"", ""IDConglomerado"", ""Anio_C3"", ""Estado_C3"", ""TipoUPM_C3"", ""Diversidad_epifitas_id_C3"", ""Tipo_epifita_C3"", ""Presencia_epifita_tronco_C3"", ""Presencia_epifita_rama_C3""]",[],"[""Estado_C3""]",[],[],"[""Anio_C3""]","[""IDConglomerado"", ""UPMID""]",[],revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,INFyS_Secciones_2015-2020.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\INFyS_Secciones_2015-2020.xlsx,63.5916,2015-2020,secciones,Parametros_fisico_quimicos,detalle_muestreo,sitio_conglomerado,382.0,14,"[""UPMID"", ""IDConglomerado"", ""Anio_C3"", ""Estado_C3"", ""TipoUPM_C3"", ""Sitio_C3"", ""tipo_agua_C3"", ""salinidad_C3"", ""temperatura_C3"", ""conductividad_electrica_C3"", ""ph_C3"", ""potencial_redox_C3"", ""profundidad_C3"", ""observaciones_C3""]","[""UPMID"", ""IDConglomerado"", ""Anio_C3"", ""Estado_C3"", ""TipoUPM_C3"", ""Sitio_C3"", ""tipo_agua_C3"", ""salinidad_C3"", ""temperatura_C3"", ""conductividad_electrica_C3""]",[],"[""Estado_C3""]",[],"[""potencial_redox_C3""]","[""Anio_C3""]","[""IDConglomerado"", ""Sitio_C3"", ""UPMID""]",[],candidato_ml_posterior_o_contexto_geoespacial,conservar_para_du,
hoja,INFyS_Secciones_2015-2020.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\INFyS_Secciones_2015-2020.xlsx,63.5916,2015-2020,secciones,Combustibles_menores,detalle_muestreo,desconocido,33543.0,10,"[""UPMID"", ""IDConglomerado"", ""Anio_C3"", ""Estado_C3"", ""Sitio_C3"", ""Transecto_C3"", ""Pendiente_C3"", ""UnaHora_C3"", ""DiezHoras_C3"", ""CienHoras_C3""]","[""UPMID"", ""IDConglomerado"", ""Anio_C3"", ""Estado_C3"", ""Sitio_C3"", ""Transecto_C3"", ""Pendiente_C3"", ""UnaHora_C3"", ""DiezHoras_C3"", ""CienHoras_C3""]",[],"[""Estado_C3""]",[],[],"[""Anio_C3""]","[""IDConglomerado"", ""Sitio_C3"", ""UPMID""]",[],revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,INFyS_Secciones_2015-2020.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\INFyS_Secciones_2015-2020.xlsx,63.5916,2015-2020,secciones,Combustibles_mayores,detalle_muestreo,desconocido,9784.0,8,"[""UPMID"", ""IDConglomerado"", ""Anio_C3"", ""Estado_C3"", ""Sitio_C3"", ""Transecto_C3"", ""Diametro_C3"", ""Grado_putrefaccion_C3""]","[""UPMID"", ""IDConglomerado"", ""Anio_C3"", ""Estado_C3"", ""Sitio_C3"", ""Transecto_C3"", ""Grado_putrefaccion_C3"", ""Diametro_C3""]",[],"[""Estado_C3""]",[],[],"[""Anio_C3""]","[""IDConglomerado"", ""Sitio_C3"", ""UPMID""]",[],revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,INFyS_Secciones_2015-2020.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\INFyS_Secciones_2015-2020.xlsx,63.5916,2015-2020,secciones,Cubierta_vegetal,detalle_muestreo,desconocido,122435.0,9,"[""UPMID"", ""IDConglomerado"", ""Anio_C3"", ""Estado_C3"", ""Sitio_C3"", ""Transecto_C3"", ""Componente_C3"", ""Altura5_C3"", ""Altura10_C3""]","[""UPMID"", ""IDConglomerado"", ""Anio_C3"", ""Estado_C3"", ""Sitio_C3"", ""Transecto_C3"", ""Componente_C3"", ""Altura5_C3"", ""Altura10_C3""]",[],"[""Estado_C3""]",[],[],"[""Anio_C3""]","[""IDConglomerado"", ""Sitio_C3"", ""UPMID""]",[],revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,INFyS_Secciones_2015-2020.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\INFyS_Secciones_2015-2020.xlsx,63.5916,2015-2020,secciones,Hojarasca_fermentacion,detalle_muestreo,desconocido,29514.0,16,"[""UPMID"", ""IdConglomerado"", ""Anio_C3"", ""Estado_C3"", ""Sitio_C3"", ""Punto_C3"", ""Descripcion_C3"", ""EspesorHO_C3"", ""EspesorF_C3"", ""PesoTotalHO_C3"", ""PesoTotalF_C3"", ""PesoMuestraHO_C3"", ""PesoMuestraF_C3"", ""Observaciones_C3"", ""ClaveHO_C3"", ""ClaveF_C3""]","[""UPMID"", ""IdConglomerado"", ""Anio_C3"", ""Estado_C3"", ""Sitio_C3"", ""Punto_C3"", ""Descripcion_C3"", ""EspesorHO_C3"", ""EspesorF_C3"", ""PesoTotalHO_C3""]",[],"[""Estado_C3""]",[],[],"[""Anio_C3""]","[""IdConglomerado"", ""Sitio_C3"", ""UPMID""]","[""PesoTotalF_C3"", ""PesoTotalHO_C3""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
archivo,SaludFtal_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\SaludFtal_INFyS-2015-2020_Tablas.xlsx,85.1459,2015-2020,sanidad_forestal,,,,,8,"[""Diccionario"", ""BaseDatos_SaludFtal"", ""Condición_arbolado"", ""Arb_dañado_ha"", ""Agentes de daño"", ""Incidencia de Daños_especies"", ""%_arb_muertienpie"", ""Agentecausal_ArbMuerto""]",[],[],[],[],[],[],[],[],revisar_utilidad,conservar_para_du,
hoja,SaludFtal_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\SaludFtal_INFyS-2015-2020_Tablas.xlsx,85.1459,2015-2020,sanidad_forestal,Diccionario,catalogo_o_diccionario,desconocido,26.0,2,"[""Consulta de salud forestal del arbolado.\nEstimada a partir de los individuos con forma biológica \""árbol e indeterminada\"" registrados en la sección del INFyS arbolado.\nCONAFOR, 2022. Informe de Resultados del Inventario Nacional Forestal 2015-2020."", ""Unnamed: 1""]","[""Consulta de salud forestal del arbolado.\nEstimada a partir de los individuos con forma biológica \""árbol e indeterminada\"" registrados en la sección del INFyS arbolado.\nCONAFOR, 2022. Informe de Resultados del Inventario Nacional Forestal 2015-2020."", ""Unnamed: 1""]",[],[],[],[],[],[],"[""Consulta de salud forestal del arbolado.\nEstimada a partir de los individuos con forma biológica \""árbol e indeterminada\"" registrados en la sección del INFyS arbolado.\nCONAFOR, 2022. Informe de Resultados del Inventario Nacional Forestal 2015-2020.""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,SaludFtal_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\SaludFtal_INFyS-2015-2020_Tablas.xlsx,85.1459,2015-2020,sanidad_forestal,BaseDatos_SaludFtal,detalle_muestreo,desconocido,747437.0,25,"[""IdConglomerado"", ""CVE_ARBOLADO"", ""UPMID"", ""Anio"", ""X"", ""Y"", ""Estado"", ""DESECON2"", ""Form_S7"", ""Sitio"", ""ArboladoID"", ""NoIndividuo"", ""NoRama"", ""Genero_APG"", ""NombreCientifico_APG"", ""Arb_daño_reporte"", ""Condicion"", ""Forma_Biologica_reporte"", ""Tipo_cgl_estandar"", ""AgenteDanio1"", ""AgenteDanio1_EST"", ""Severidad1"", ""AgenteDanio2"", ""AgenteDanio2_EST"", ""Severidad2""]","[""IdConglomerado"", ""CVE_ARBOLADO"", ""UPMID"", ""Anio"", ""X"", ""Y"", ""Estado"", ""DESECON2"", ""Form_S7"", ""Sitio""]",[],"[""Estado""]",[],[],"[""AgenteDanio1"", ""AgenteDanio1_EST"", ""AgenteDanio2"", ""AgenteDanio2_EST"", ""Anio"", ""Arb_daño_reporte""]","[""IdConglomerado"", ""Sitio"", ""UPMID""]",[],revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,SaludFtal_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\SaludFtal_INFyS-2015-2020_Tablas.xlsx,85.1459,2015-2020,sanidad_forestal,Condición_arbolado,detalle_dasometrico,desconocido,17.0,13,"[""Número de registros del arbolado por condición y por formación forestal"", ""Unnamed: 1"", ""Unnamed: 2"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 5"", ""Unnamed: 6"", ""Unnamed: 7"", ""Unnamed: 8"", ""Unnamed: 9"", ""Unnamed: 10"", ""Unnamed: 11"", ""Unnamed: 12""]","[""Unnamed: 3"", ""Unnamed: 5"", ""Unnamed: 7"", ""Unnamed: 9"", ""Unnamed: 11"", ""Unnamed: 2"", ""Unnamed: 4"", ""Unnamed: 6"", ""Unnamed: 8"", ""Unnamed: 10""]",[],[],[],"[""Número de registros del arbolado por condición y por formación forestal""]",[],[],"[""Número de registros del arbolado por condición y por formación forestal""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,SaludFtal_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\SaludFtal_INFyS-2015-2020_Tablas.xlsx,85.1459,2015-2020,sanidad_forestal,Arb_dañado_ha,detalle_dasometrico,desconocido,17.0,9,"[""Arbolado dañado por hectárea por formación forestal"", ""Unnamed: 1"", ""Unnamed: 2"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 5"", ""Unnamed: 6"", ""Unnamed: 7"", ""Unnamed: 8""]","[""Unnamed: 2"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 5"", ""Unnamed: 6"", ""Unnamed: 7"", ""Unnamed: 8"", ""Arbolado dañado por hectárea por formación forestal"", ""Unnamed: 1""]",[],[],[],[],[],[],"[""Arbolado dañado por hectárea por formación forestal""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,SaludFtal_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\SaludFtal_INFyS-2015-2020_Tablas.xlsx,85.1459,2015-2020,sanidad_forestal,Agentes de daño,indicador_agregado,serie_anual,29.0,19,"[""Frecuencias de los agentes causales de daño por formación forestal"", ""Unnamed: 1"", ""Unnamed: 2"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 5"", ""Unnamed: 6"", ""Unnamed: 7"", ""Unnamed: 8"", ""Unnamed: 9"", ""Unnamed: 10"", ""Unnamed: 11"", ""Unnamed: 12"", ""Unnamed: 13"", ""Unnamed: 14"", ""Unnamed: 15"", ""Unnamed: 16"", ""Unnamed: 17"", ""Unnamed: 18""]","[""Unnamed: 3"", ""Unnamed: 7"", ""Unnamed: 4"", ""Unnamed: 5"", ""Unnamed: 6"", ""Unnamed: 8"", ""Unnamed: 9"", ""Unnamed: 10"", ""Unnamed: 11"", ""Unnamed: 12""]",[],[],[],[],"[""Frecuencias de los agentes causales de daño por formación forestal""]",[],"[""Frecuencias de los agentes causales de daño por formación forestal""]",contexto_visualizacion_apoyo_descriptivo,conservar_para_du,
hoja,SaludFtal_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\SaludFtal_INFyS-2015-2020_Tablas.xlsx,85.1459,2015-2020,sanidad_forestal,Incidencia de Daños_especies,detalle_dasometrico,serie_anual,14508.0,5,"[""Registros con evidencia de daño en arbolado vivo por especie"", ""Unnamed: 1"", ""Unnamed: 2"", ""Unnamed: 3"", ""Unnamed: 4""]","[""Registros con evidencia de daño en arbolado vivo por especie"", ""Unnamed: 1"", ""Unnamed: 2"", ""Unnamed: 3"", ""Unnamed: 4""]",[],[],[],[],"[""Registros con evidencia de daño en arbolado vivo por especie""]",[],[],contexto_visualizacion_apoyo_descriptivo,conservar_para_du,
hoja,SaludFtal_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\SaludFtal_INFyS-2015-2020_Tablas.xlsx,85.1459,2015-2020,sanidad_forestal,%_arb_muertienpie,detalle_dasometrico,desconocido,16.0,6,"[""Número de registros de arbolado muerto en pie por formacion forestal"", ""Unnamed: 1"", ""Unnamed: 2"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 5""]","[""Unnamed: 2"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 5"", ""Número de registros de arbolado muerto en pie por formacion forestal"", ""Unnamed: 1""]",[],[],[],[],[],[],"[""Número de registros de arbolado muerto en pie por formacion forestal""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
hoja,SaludFtal_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\SaludFtal_INFyS-2015-2020_Tablas.xlsx,85.1459,2015-2020,sanidad_forestal,Agentecausal_ArbMuerto,detalle_dasometrico,desconocido,16.0,18,"[""Frecuencia de agentes causales de muerte identificadas en el arbolado muerto en pie por formación forestal"", ""Unnamed: 1"", ""Unnamed: 2"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 5"", ""Unnamed: 6"", ""Unnamed: 7"", ""Unnamed: 8"", ""Unnamed: 9"", ""Unnamed: 10"", ""Unnamed: 11"", ""Unnamed: 12"", ""Unnamed: 13"", ""Unnamed: 14"", ""Unnamed: 15"", ""Unnamed: 16"", ""Unnamed: 17""]","[""Unnamed: 2"", ""Unnamed: 7"", ""Unnamed: 3"", ""Unnamed: 4"", ""Unnamed: 5"", ""Unnamed: 6"", ""Unnamed: 8"", ""Unnamed: 9"", ""Unnamed: 10"", ""Unnamed: 11""]",[],[],[],[],[],[],"[""Frecuencia de agentes causales de muerte identificadas en el arbolado muerto en pie por formación forestal""]",revisar_utilidad,conservar_para_du,nivel_agregacion_desconocido
archivo,Suelos_INFyS-2015-2020_Tablas.xlsx,C:\Users\Hp\OneDrive\Documentos\PT_Analisis\01_raw-data\infys\PIF_2015-2020\Suelos_INFyS-2015-2020_Tablas.xlsx,1.6654,2015-2020,suelos,,,,,9,"[""Diccionario"", ""BaseDatos_Suelo"", ""Profundidad_Pendiente"", ""Categ_profundidad"", ""Categ_pendiente"", ""Uso_suelo"", ""Erosión"", ""Erosión Hídrica"", ""Erosón eólica""]",[],[],[],[],[],[],[],[],revisar_utilidad,conservar_para_du,
